Date,CALAVO GROWERS INC##,Fresh Del Monte Produce Inc. Common Stock,Chipotle Mexican Grill Inc. Common Stock,Sysco Corporation Common Stock
3/17/2009,14.1600,15.2300,59.2000,22.6300
3/16/2009,13.3700,14.6100,56.1300,21.9400
3/13/2009,12.4900,14.7700,56.5000,21.6500
3/12/2009,13.3100,14.6500,55.1500,20.5500
3/11/2009,12.7300,14.2100,52.8500,19.8200
3/10/2009,11.9700,14.0000,52.2500,20.3500
3/9/2009,10.7200,13.0200,49.0700,19.4500
3/6/2009,10.9900,15.4900,49.1900,20.2300
3/5/2009,11.5200,15.6400,49.9900,20.3100
3/4/2009,11.6200,17.1200,50.7500,21.1700
3/3/2009,10.9800,17.4200,50.7000,20.3600
3/2/2009,10.5100,18.3800,52.6000,20.8300
2/27/2009,11.8600,18.7800,54.6300,21.5000
2/26/2009,10.5100,18.2000,54.1300,21.6700
2/25/2009,11.6600,19.5500,55.4600,22.2600
2/24/2009,11.7000,20.5500,56.2300,22.4100
2/23/2009,12.2500,19.4400,54.6700,22.0400
2/20/2009,13.5600,20.4700,55.5000,22.7200
2/19/2009,13.4900,23.8100,53.7400,23.2000
2/18/2009,13.5800,23.8900,54.4500,23.2500
2/17/2009,13.9300,24.4300,53.3600,23.0100
2/16/2009,14.1900,24.8300,54.2050,23.3150
2/13/2009,14.4500,25.2300,55.0500,23.6200
2/12/2009,14.0700,25.2500,53.2500,23.6900
2/11/2009,14.2900,25.1200,47.4200,23.5200
2/10/2009,13.6800,25.2200,48.1100,23.3600
2/9/2009,14.9000,25.5100,50.3800,24.4400
2/6/2009,13.9800,26.0300,51.3100,24.6700
2/5/2009,13.6000,25.2800,51.5300,24.0600
2/4/2009,13.2200,24.8900,49.1700,23.9700
2/3/2009,13.8800,24.8700,49.1100,24.2900
2/2/2009,13.0300,24.9500,48.1000,23.5400
1/30/2009,12.2000,24.1000,47.7600,22.2900
1/29/2009,13.4200,25.7500,48.9600,23.2400
1/28/2009,13.6500,26.0400,50.3800,23.8200
1/27/2009,13.4300,25.0200,48.0900,23.4600
1/26/2009,13.1700,24.4800,48.5900,23.4900
1/23/2009,13.0700,24.1400,48.9500,23.3200
1/22/2009,13.0200,24.2200,49.1200,24.0200
1/21/2009,13.5000,24.7200,50.3000,23.6000
1/20/2009,12.9400,23.5400,49.6000,23.1000
1/19/2009,13.1300,24.2500,51.3250,23.4200
1/16/2009,13.3200,24.9600,53.0500,23.7400
1/15/2009,13.7200,23.9000,51.4800,23.6300
1/14/2009,13.3800,22.8400,49.9700,23.5300
1/13/2009,13.6600,23.9000,52.2600,23.7000
1/12/2009,13.5200,22.3300,54.2800,23.7000
1/9/2009,13.2200,22.2000,53.4100,23.7800
1/8/2009,13.4000,22.4600,57.2600,24.1700
1/7/2009,12.8400,22.0400,58.5100,24.4300
1/6/2009,11.7300,22.2700,60.3800,24.5700
1/5/2009,11.9400,22.6300,62.5500,24.3300
1/2/2009,11.7500,22.7500,64.1400,23.9500
1/1/2009,11.6250,22.4200,61.9800,22.9400
12/31/2008,11.5000,22.4200,61.9800,22.9400
12/30/2008,11.4800,22.1200,60.5900,22.6900
12/29/2008,11.1600,22.2500,57.3400,22.5200
12/26/2008,11.4400,23.6700,58.2800,23.0700
12/25/2008,11.5550,23.0500,58.7400,23.0800
12/24/2008,11.6700,23.0500,58.7400,23.0800
12/23/2008,11.4600,22.9800,59.1900,23.0300
12/22/2008,11.5000,23.0500,63.3100,23.0700
12/19/2008,11.4400,23.9400,63.7600,24.0700
12/18/2008,10.9800,23.9300,64.0800,24.0300
12/17/2008,10.2900,23.9400,64.6300,23.8700
12/16/2008,9.8300,23.3900,60.9300,23.6000
12/15/2008,9.3500,21.9300,56.5900,22.2600
12/12/2008,9.0900,22.3900,57.4700,21.9200
12/11/2008,8.7500,21.9400,55.0500,22.2100
12/10/2008,8.5500,22.4800,58.9100,22.3900
12/9/2008,8.6800,23.3900,53.4000,22.2200
12/8/2008,8.8100,23.4400,56.8900,22.1200
12/5/2008,8.3000,22.0400,53.1000,22.3100
12/4/2008,8.0500,21.9400,50.7600,22.0200
12/3/2008,9.1400,22.8700,49.1200,21.9000
12/2/2008,7.9900,23.1400,45.9200,21.9500
12/1/2008,7.2800,22.2400,45.6300,21.2700
11/28/2008,8.8200,25.2400,49.5800,23.4500
11/27/2008,8.6450,23.9600,48.0800,22.3500
11/26/2008,8.4700,23.9600,48.0800,22.3500
11/25/2008,8.0600,23.0300,44.8000,22.7000
11/24/2008,7.9400,22.9500,42.6100,22.6000
11/21/2008,8.0000,22.9500,39.3000,22.2200
11/20/2008,6.4900,21.2900,38.6900,21.6900
11/19/2008,6.3700,21.4600,40.7000,22.5200
11/18/2008,7.0000,21.0100,43.8900,23.0400
11/17/2008,6.7300,21.2700,44.1400,22.6500
11/14/2008,7.2600,20.3000,44.3200,22.6800
11/13/2008,7.7900,20.2900,44.8400,23.4600
11/12/2008,7.7000,19.2700,42.2000,22.7400
11/11/2008,8.2200,19.2100,44.6800,24.0500
11/10/2008,8.7300,19.6400,45.4300,24.9900
11/7/2008,9.1500,19.9800,48.5700,25.1000
11/6/2008,9.4900,19.7600,48.6500,24.6200
11/5/2008,10.1300,19.6300,48.5900,24.7400
11/4/2008,10.6500,21.4500,50.6100,25.5900
11/3/2008,10.5300,22.0200,49.0200,25.4700
10/31/2008,10.1500,21.1100,50.7500,26.2000
10/30/2008,9.5000,18.2700,50.8400,25.3100
10/29/2008,9.3600,17.2600,54.6800,24.8600
10/28/2008,9.2200,16.7800,51.5000,26.5200
10/27/2008,9.0800,14.7500,47.4600,23.3300
10/24/2008,10.6800,15.1500,44.7700,23.1500
10/23/2008,11.6800,16.3400,44.2900,24.0500
10/22/2008,10.9700,16.2900,41.0800,23.7700
10/21/2008,11.5000,16.4500,43.3400,25.1700
10/20/2008,11.7800,15.8000,45.8500,26.0100
10/17/2008,11.2300,15.0500,44.2500,25.7800
10/16/2008,11.9900,15.6100,44.6900,25.6300
10/15/2008,10.1000,14.3300,40.7700,24.2700
10/14/2008,11.7400,16.3000,45.5000,26.0500
10/13/2008,12.5200,16.9000,51.0000,26.4100
10/10/2008,12.1500,14.3500,48.3500,24.5500
10/9/2008,10.3600,14.5400,49.4000,25.5800
10/8/2008,11.6200,16.9800,51.2800,27.0000
10/7/2008,10.2200,18.0800,48.0000,28.6100
10/6/2008,10.3300,19.1800,48.9500,29.4100
10/3/2008,11.8000,20.0900,50.5500,29.7200
10/2/2008,11.6100,21.2200,54.5500,30.6700
10/1/2008,12.5000,22.5300,57.5100,31.1600
9/30/2008,12.4600,22.2000,55.4900,30.8300
9/29/2008,12.0000,23.0900,56.5000,31.1900
9/26/2008,13.6100,25.0600,58.8200,33.3000
9/25/2008,13.2600,24.6800,57.4100,33.1700
9/24/2008,13.3300,23.2600,56.8300,32.4700
9/23/2008,14.2500,24.0900,56.9500,32.5100
9/22/2008,13.8600,22.1500,57.9000,32.0900
9/19/2008,13.6100,21.2800,60.3100,33.4300
9/18/2008,13.3900,21.0000,60.2000,34.1300
9/17/2008,12.4000,21.6100,58.0000,32.8800
9/16/2008,13.4400,22.4400,57.1900,34.2000
9/15/2008,11.9200,21.8600,56.1100,34.1600
9/12/2008,12.9600,22.4700,56.7000,34.6200
9/11/2008,12.6800,22.1200,71.1500,34.8000
9/10/2008,12.1400,21.9400,67.8800,34.0000
9/9/2008,11.8700,22.2600,67.2800,33.5000
9/8/2008,11.5800,23.1500,70.1000,33.7800
9/5/2008,10.7100,22.6400,69.9700,32.1200
9/4/2008,11.2000,23.2200,68.7000,31.8900
9/3/2008,11.7700,23.5400,71.6600,32.2800
9/2/2008,11.4900,23.5800,73.6000,32.0100
9/1/2008,11.8200,23.3950,71.4600,31.9200
8/29/2008,12.1500,23.2100,69.3200,31.8300
8/28/2008,13.2800,23.7700,70.2400,31.9700
8/27/2008,13.5000,23.4400,69.2400,31.9700
8/26/2008,13.0800,22.8300,70.3700,31.6000
8/25/2008,13.4100,23.0500,70.1300,31.4700
8/22/2008,13.7400,23.3400,72.0000,32.0900
8/21/2008,13.5400,23.0200,70.5300,31.6800
8/20/2008,13.6500,23.0000,70.0600,31.6500
8/19/2008,13.4000,22.9100,72.0200,31.4800
8/18/2008,14.0200,24.1300,73.9600,32.1800
8/15/2008,14.3200,25.0500,76.1200,32.3200
8/14/2008,14.5000,24.0300,75.8400,31.8000
8/13/2008,14.1100,23.2500,72.1900,31.5300
8/12/2008,14.1700,23.8100,75.7600,31.3600
8/11/2008,14.2200,23.5000,76.7000,31.1500
8/8/2008,13.5300,24.6700,73.5800,29.8700
8/7/2008,12.1700,22.1600,71.1400,28.5600
8/6/2008,12.4700,22.6800,74.3700,29.4500
8/5/2008,11.9800,22.3400,72.6100,29.4500
8/4/2008,11.2400,21.3000,67.6000,28.6000
8/1/2008,11.2500,22.0500,67.1700,28.4300
7/31/2008,11.3300,21.0800,68.5000,28.3600
7/30/2008,11.4500,21.9000,68.9500,28.7000
7/29/2008,11.1700,21.3100,69.6900,28.8600
7/28/2008,11.4000,24.8800,65.4900,28.3600
7/25/2008,11.6900,24.8800,66.3100,28.9800
7/24/2008,11.6500,25.2200,67.3000,29.1900
7/23/2008,11.9700,24.8500,83.8000,29.8800
7/22/2008,12.0000,25.3000,81.6600,29.5300
7/21/2008,11.8000,23.7400,76.3900,29.1200
7/18/2008,12.5000,23.4600,79.9100,29.5000
7/17/2008,12.6000,24.1200,80.8300,29.5600
7/16/2008,12.2200,23.5200,77.0700,29.2800
7/15/2008,12.1200,22.6900,72.3400,28.5400
7/14/2008,12.1200,22.9100,70.0000,28.4000
7/11/2008,11.6700,23.0600,72.6100,28.4200
7/10/2008,12.2100,23.3600,71.5200,28.5900
7/9/2008,12.0500,22.8600,79.1400,28.4200
7/8/2008,11.8100,23.3100,83.8400,28.6500
7/7/2008,11.1600,22.8500,78.5100,27.6300
7/4/2008,11.0750,22.4050,79.6400,27.3550
7/3/2008,10.9900,21.9600,80.7700,27.0800
7/2/2008,10.9400,22.3700,80.0500,27.2100
7/1/2008,12.0500,22.6600,81.6500,27.5000
6/30/2008,12.2500,23.5700,82.6200,27.5100
6/27/2008,12.3400,23.2500,89.5200,28.2200
6/26/2008,12.8800,23.2600,90.8700,28.2400
6/25/2008,12.8600,24.9300,92.9000,28.9800
6/24/2008,13.0100,24.3400,88.9700,28.8100
6/23/2008,13.3000,26.0700,88.6300,28.8700
6/20/2008,13.6600,25.6100,89.8100,28.9100
6/19/2008,13.9400,26.5500,93.2100,29.4100
6/18/2008,13.4600,26.6300,90.6000,29.0300
6/17/2008,13.5100,26.8700,90.1500,29.6600
6/16/2008,13.1600,26.9900,87.2200,30.2700
6/13/2008,13.8000,31.8800,87.3800,30.1500
6/12/2008,13.3000,32.1500,86.7800,29.8400
6/11/2008,12.8400,32.7300,87.4300,29.7700
6/10/2008,13.1900,31.8600,92.1700,30.2500
6/9/2008,13.7800,29.3700,90.9600,30.4900
6/6/2008,13.1700,28.4700,92.2600,30.3800
6/5/2008,12.7600,29.1400,94.9500,31.7400
6/4/2008,13.2800,29.1000,92.3900,31.2300
6/3/2008,13.9600,29.2700,90.6000,31.0600
6/2/2008,14.1600,29.4500,90.6100,30.8100
5/30/2008,14.6600,29.5400,92.3000,30.8600
5/29/2008,13.9900,28.2400,90.4700,30.9600
5/28/2008,13.9400,28.5900,90.4900,30.8900
5/27/2008,14.3500,28.2900,86.7300,30.6400
5/26/2008,14.3000,28.8600,85.9000,30.5450
5/23/2008,14.2500,29.4300,85.0700,30.4500
5/22/2008,14.5800,30.2100,86.1000,30.7400
5/21/2008,14.0800,30.1800,87.3600,30.6200
5/20/2008,14.3700,30.2500,89.4000,30.9400
5/19/2008,13.9500,30.3800,90.5700,31.0600
5/16/2008,14.5200,30.6300,95.4200,30.9600
5/15/2008,14.6400,30.8400,98.6900,31.4600
5/14/2008,14.8800,30.6300,100.6700,31.0700
5/13/2008,14.6400,31.2000,100.7000,30.8400
5/12/2008,14.8400,30.5200,97.5500,30.9100
5/9/2008,15.0200,30.4000,94.9300,30.4400
5/8/2008,15.3600,30.2300,93.8900,30.5600
5/7/2008,15.5300,30.0800,95.5600,30.8100
5/6/2008,15.9300,30.4300,98.3800,31.2500
5/5/2008,15.9900,30.9000,99.0900,31.3100
5/2/2008,15.7800,31.8000,97.8500,31.5700
5/1/2008,16.3600,29.3200,100.5000,31.4200
4/30/2008,16.5600,31.6900,98.1300,30.5700
4/29/2008,16.5200,33.6100,98.9800,30.6800
4/28/2008,16.6200,38.8400,100.8500,30.5000
4/25/2008,16.8200,39.2000,102.8500,28.1200
4/24/2008,15.7800,38.2600,100.0000,27.9000
4/23/2008,16.8800,37.1800,109.9000,28.5100
4/22/2008,18.0100,37.2800,113.1500,28.2100
4/21/2008,19.5100,37.9000,118.2800,28.3900
4/18/2008,19.7200,37.5800,114.9500,28.3700
4/17/2008,19.8700,37.5300,111.4800,28.0200
4/16/2008,20.1900,37.8500,112.8700,28.0900
4/15/2008,19.8700,37.0300,108.5900,27.8400
4/14/2008,19.7700,35.4400,107.7300,27.7500
4/11/2008,19.1500,34.6000,110.5400,27.9300
4/10/2008,19.0900,35.3800,113.5900,28.1200
4/9/2008,18.9400,35.4000,111.3300,28.3100
4/8/2008,18.7500,35.7300,114.5200,28.5300
4/7/2008,19.1900,35.4700,114.8000,28.9600
4/4/2008,18.6100,35.6800,116.6600,28.8800
4/3/2008,17.7800,36.1500,119.0500,29.1300
4/2/2008,17.5100,35.4300,118.8200,29.3300
4/1/2008,17.6600,36.9300,119.7300,29.9400
3/31/2008,17.3200,36.4000,113.4300,29.0200
3/28/2008,17.4300,35.6700,109.6000,28.9300
3/27/2008,17.8300,37.5600,112.7200,29.0600
3/26/2008,17.7800,37.5200,115.0000,29.3800
3/25/2008,17.4500,37.9000,113.5700,29.4800
3/24/2008,16.1100,37.7100,114.8000,29.6800
3/21/2008,15.6200,36.7350,112.2550,29.5150
3/20/2008,15.1300,35.7600,109.7100,29.3500
3/19/2008,14.5900,36.9000,100.1500,28.8500
3/18/2008,14.1500,36.9000,101.5400,29.0100
3/17/2008,14.7100,34.7500,98.2400,28.0900
3/14/2008,15.7200,36.0200,99.6100,27.5800
3/13/2008,15.6900,35.9100,101.0100,28.0400
3/12/2008,15.7600,35.0500,99.0800,28.4100
3/11/2008,16.1400,34.2000,96.3800,28.3100
3/10/2008,15.7700,33.8100,90.5700,27.7600
3/7/2008,16.6300,34.2300,96.4300,27.8200
3/6/2008,17.1600,33.7900,95.6000,28.0200
3/5/2008,18.2100,35.8900,101.8200,28.4800
3/4/2008,18.9800,33.8200,96.5200,28.1900
3/3/2008,19.6300,33.8800,97.6300,28.2400
2/29/2008,19.1700,33.2100,99.3000,28.0600
2/28/2008,18.3700,33.6200,102.0400,29.0200
2/27/2008,17.8100,34.6300,103.2400,29.6900
2/26/2008,17.7700,34.4400,104.2800,30.0000
2/25/2008,18.8900,32.7200,102.9700,29.8800
2/22/2008,18.3700,32.1900,99.7200,29.9500
2/21/2008,17.9100,32.6000,101.0800,29.5700
2/20/2008,18.2000,32.0100,102.6500,29.8900
2/19/2008,17.9900,32.2900,102.7500,29.7000
2/18/2008,18.2150,32.4850,104.0000,29.7900
2/15/2008,18.4400,32.6800,105.2500,29.8800
2/14/2008,18.9200,32.8600,108.6500,29.5100
2/13/2008,19.7900,33.5000,109.7000,30.0500
2/12/2008,19.9700,32.6200,106.0500,29.5800
2/11/2008,20.7600,31.7500,110.0500,29.5700
2/8/2008,19.2900,31.1700,108.3000,29.2400
2/7/2008,19.9100,30.1700,107.7300,29.6200
2/6/2008,20.0400,30.7300,108.6000,29.3000
2/5/2008,20.5000,31.0700,114.8800,29.3600
2/4/2008,20.6700,32.4900,116.9400,29.6800
2/1/2008,21.0000,33.2400,123.0500,29.8300
1/31/2008,20.6000,31.9700,120.3800,29.0000
1/30/2008,20.6000,31.2500,115.0700,27.7900
1/29/2008,19.6300,31.3200,119.2800,28.1700
1/28/2008,21.0600,31.8000,125.3700,28.3300
1/25/2008,19.8700,32.4400,128.7900,27.6100
1/24/2008,19.2900,32.5000,132.9100,27.5400
1/23/2008,19.4200,33.6300,127.0000,28.1900
1/22/2008,20.4000,35.7800,123.5600,27.4800
1/21/2008,20.0450,35.1500,122.7600,27.7200
1/18/2008,19.6900,34.5200,121.9600,27.9600
1/17/2008,19.1500,35.7500,120.3300,27.8000
1/16/2008,19.0000,33.9400,118.8000,28.5600
1/15/2008,18.3500,32.9500,115.9300,27.8300
1/14/2008,18.7500,33.6300,116.7700,28.6000
1/11/2008,17.5000,33.2800,116.7000,28.4000
1/10/2008,16.3600,34.7200,123.1000,29.1200
1/9/2008,16.5000,32.8200,118.5800,28.7800
1/8/2008,16.5700,34.0300,117.8700,29.5500
1/7/2008,16.8200,32.9800,123.9800,30.4500
1/4/2008,15.4200,31.7800,127.0100,30.2800
1/3/2008,17.3100,32.1700,141.7000,30.4800
1/2/2008,17.6300,32.5400,146.6700,30.4100
1/1/2008,18.2900,33.0600,146.8700,30.8100
12/31/2007,18.9500,33.5800,147.0700,31.2100
12/28/2007,18.8000,33.8600,151.8800,31.7700
12/27/2007,18.6300,32.9700,150.6300,31.4700
12/26/2007,18.3500,33.0900,152.3600,32.1000
12/25/2007,18.6700,32.7450,150.4050,32.1500
12/24/2007,18.9900,32.4000,148.4500,32.2000
12/21/2007,19.1800,32.5200,146.6000,32.0300
12/20/2007,18.0100,31.8700,143.5900,31.5300
12/19/2007,18.9000,31.2600,140.4500,31.8100
12/18/2007,17.2600,30.6600,145.4600,31.6000
12/17/2007,16.7200,30.4800,135.4300,30.9400
12/14/2007,19.3000,30.9600,141.3900,31.5600
12/13/2007,20.0400,31.5000,144.4000,32.6300
12/12/2007,19.4000,32.2200,145.1700,32.5900
12/11/2007,19.8400,31.7500,144.8500,32.3300
12/10/2007,20.8200,32.9500,150.0500,32.7900
12/7/2007,20.2400,32.5900,146.0400,32.4300
12/6/2007,20.0200,33.6000,149.1500,32.8900
12/5/2007,19.0100,32.6900,138.7900,32.4700
12/4/2007,18.7500,32.1000,137.5100,32.9300
12/3/2007,18.7100,31.1600,132.9300,32.3700
11/30/2007,18.6300,30.9200,133.1500,32.5100
11/29/2007,18.2200,29.8300,134.3400,32.2000
11/28/2007,18.3300,29.1000,134.6100,31.8600
11/27/2007,18.2900,28.5000,127.1900,31.4600
11/26/2007,18.1900,28.4600,125.9900,31.2300
11/23/2007,18.4100,28.6400,125.1700,31.8700
11/22/2007,18.2950,28.1600,124.2550,31.8400
11/21/2007,18.1800,27.6800,123.3400,31.8100
11/20/2007,18.9900,28.7700,124.7800,32.8400
11/19/2007,19.6000,27.8200,121.2400,32.3800
11/16/2007,20.2400,28.9900,124.8700,33.1900
11/15/2007,21.9800,28.5200,129.2500,33.0000
11/14/2007,23.9100,28.5100,130.0000,33.3600
11/13/2007,24.1700,28.9900,126.4500,33.6200
11/12/2007,24.0400,28.8100,117.1200,33.3900
11/9/2007,23.2000,28.9500,121.6000,33.5100
11/8/2007,22.8500,28.6100,127.4300,33.8900
11/7/2007,22.3900,28.0500,131.2000,34.2400
11/6/2007,23.1600,28.9700,131.8800,35.1300
11/5/2007,22.7600,30.5300,130.9200,34.3000
11/2/2007,22.3700,30.7800,131.6800,33.5100
11/1/2007,22.7700,31.3000,135.6900,33.6800
10/31/2007,22.9100,36.2800,139.0000,34.2900
10/30/2007,22.9100,35.8700,133.5000,33.8100
10/29/2007,22.6300,34.6700,134.4100,33.0800
10/26/2007,22.2000,37.5500,133.9500,32.8800
10/25/2007,21.9000,35.6300,128.5700,32.8100
10/24/2007,21.4700,35.1700,123.5500,33.0200
10/23/2007,21.2400,34.5900,127.1300,33.0500
10/22/2007,20.4300,32.5200,124.9400,33.0800
10/19/2007,20.5000,30.7300,123.4000,33.1300
10/18/2007,20.4900,31.5000,126.1000,33.9500
10/17/2007,19.9800,31.5000,123.1200,34.0400
10/16/2007,19.5000,32.0100,122.9900,34.1300
10/15/2007,19.3400,31.5400,121.8600,34.0100
10/12/2007,18.7800,31.4000,122.6800,34.0600
10/11/2007,18.9800,31.2700,129.0000,33.9400
10/10/2007,18.9800,31.5100,131.8000,34.1300
10/9/2007,19.0200,31.7500,129.5200,34.5700
10/8/2007,19.4200,31.7200,129.8000,34.7500
10/5/2007,19.7400,31.9600,127.5400,35.1200
10/4/2007,20.0000,31.3200,123.7600,34.7400
10/3/2007,19.9300,31.2400,125.8200,34.9700
10/2/2007,19.8900,30.8700,124.2700,34.9900
10/1/2007,19.8700,29.7700,122.5100,35.8400
9/28/2007,19.7200,28.7500,118.1300,35.5900
9/27/2007,19.4800,29.1500,119.2600,35.0300
9/26/2007,19.3000,29.5800,117.0900,35.0000
9/25/2007,19.1000,29.3400,114.6500,34.7000
9/24/2007,19.0200,28.8700,114.4900,34.4100
9/21/2007,18.7400,28.3400,113.9000,34.6200
9/20/2007,18.8900,27.9800,110.8400,34.2500
9/19/2007,19.0400,28.7400,112.8800,33.8200
9/18/2007,19.3400,27.5100,111.8000,33.9500
9/17/2007,18.5300,27.3800,108.6300,33.2000
9/14/2007,19.0000,25.7200,105.7400,33.3200
9/13/2007,19.0000,25.8600,105.5800,33.2400
9/12/2007,18.8300,26.0800,103.5100,33.2600
9/11/2007,18.5600,26.0500,103.6300,33.4600
9/10/2007,19.2400,25.5700,100.5400,33.0000
9/7/2007,19.5000,25.1400,101.6900,33.0000
9/6/2007,19.3400,26.0000,105.2600,33.0900
9/5/2007,18.7500,25.8300,105.7500,32.8500
9/4/2007,18.0700,26.2800,107.7500,33.7400
9/3/2007,18.0450,26.3050,105.8700,33.5600
8/31/2007,18.0200,26.3300,103.9900,33.3800
8/30/2007,17.8700,26.2500,100.0500,33.3300
8/29/2007,17.6600,26.5300,100.6700,33.8500
8/28/2007,17.4700,26.0500,97.1300,32.7400
8/27/2007,17.8400,26.1800,99.5500,33.5200
8/24/2007,17.7500,26.3000,102.9100,33.7500
8/23/2007,17.7900,26.3000,101.3700,33.5100
8/22/2007,17.4000,26.2000,102.0000,33.8200
8/21/2007,17.7000,25.8000,99.6500,33.7800
8/20/2007,16.3000,25.5200,101.1600,33.6900
8/17/2007,16.5700,24.9200,99.9500,33.4300
8/16/2007,16.7400,25.0200,96.0000,32.0700
8/15/2007,17.4000,24.5100,95.3600,32.0000
8/14/2007,16.9200,25.3200,96.0800,32.1900
8/13/2007,16.8800,25.7700,102.0100,33.5600
8/10/2007,16.3300,27.2100,101.7000,32.4000
8/9/2007,16.6100,23.4000,104.0500,31.3200
8/8/2007,16.9300,25.1800,107.5600,32.7400
8/7/2007,16.8000,27.4800,108.5000,32.4100
8/6/2007,15.1300,27.2000,99.4000,32.2700
8/3/2007,14.9800,25.3800,97.9000,30.8300
8/2/2007,15.3000,27.7500,99.9100,31.9200
8/1/2007,14.4500,25.9400,99.1900,31.6700
7/31/2007,14.2700,25.6500,88.3400,31.8800
7/30/2007,12.9000,22.8600,87.5700,31.0100
7/27/2007,12.7500,22.5200,81.5000,30.3000
7/26/2007,12.6900,23.5300,78.5400,30.5300
7/25/2007,12.8500,24.5100,79.5900,31.1100
7/24/2007,12.9600,24.4400,82.2100,31.1500
7/23/2007,13.0000,25.9000,86.8100,32.0000
7/20/2007,13.0000,25.2800,85.7300,31.9600
7/19/2007,13.0000,25.4800,87.4400,32.5400
7/18/2007,13.0500,25.2000,86.7800,31.9000
